entity1,entity2,measure
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Alanine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Alanine,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dermal_epidermal_junction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dermo-Epidermal_Junction,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thyroidea_ima_artery__variant_,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyroid_Ima_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cortex_of_kidney,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Cortex,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesonephros,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesonephros,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Linker_DNA,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Linker_DNA,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_brachiocephalic_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Innominate_Vein,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Insula,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Insula,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Purkinje_fiber,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Purkinje_Fiber,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_fontanelles,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fontanelle,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Type_G_enteroendocrine_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#G-Cell,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Macula_of_utricle_of_membranous_labyrinth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Macula_of_Utricle,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Melanocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Melanocyte,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_intercostal_muscle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal_Intercostal_Muscle,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Calcarine_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Calcarine_Sulcus,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vestibular_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vestibular_Nerve,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thoracic_cavity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Cavity,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_interosseous_of_foot,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Foot_Interosseous_Muscle,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_suprarenal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Suprarenal_Vein,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Laryngeal_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Laryngeal_Ventricle,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Palpebral_conjunctiva,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Palpebral_Conjunctiva,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Occipital_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Occipital_Artery,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_parathyroid_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Parathyroid_Gland,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interventricular_foramen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foramen_of_Monroe,0.11
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gracile_fasciculus_of_medulla,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tract_of_Goll,0.43
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dental_pulp,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dental_Pulp,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Larynx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Laryngeal,0.35
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Buccal_surface,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Buccal_Surface,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_hypochondrium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Right_Hypochondriac_Region,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_external_jugular_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_External_Jugular_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_cervical_vertebrae,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cervical_Spine,0.29
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Metatarsophalangeal_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Metatarsophalangeal_Joint,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lymphoid_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymphoid_Tissue,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Visceral_pleura,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Visceral_Pleura,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dense_regular_collagenous_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Regular_Dense_Connective_Tissue,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Body_of_epididymis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Body_of_the_Epididymis,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pyloric_sphincter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pyloric_Sphincter,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_phalanges,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hand_Phalanx,0.25
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Septum_secundum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Septum_Secundum,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_frontal_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Frontal_Sulcus,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardiac_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cardiac_Ventricle,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Uracil,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Uracil,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Isthmus_of_hair_follicle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hair_Follicle_Isthmus,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lower_jaw,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lower_Jaw,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_frontal_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Frontal_Sulcus,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skeletal_muscle_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Skeletal_Muscle_Tissue,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ileum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ileum,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Floor_of_mouth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Floor_of_the_Mouth,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Orifice_of_auditory_tube,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Orifice_of_the_Eustachian_Tube,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Scapha,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fossa_of_the_Helix,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trigeminal_nuclear_complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Trigeminal_Nucleus,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mammotroph,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lactotroph_Cell,0.47
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_gall_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gallbladder_Epithelium,0.75
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_phalanges_of_foot,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foot_Phalanx,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Suppressor_inducer_T_lymphocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Suppressor-Inducer_T-Lymphocyte,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retroperitoneal_space,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Retroperitoneal,0.46
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ileal_diverticulum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Meckel_Diverticulum,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_to_matrix_adherens_junction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Focal_Adhesion,0.18
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Popliteal_lymph_node,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Popliteal_Lymph_Node,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Apex_of_heart,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Apex_of_the_Heart,0.46
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle_of_pharynx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pharyngeal_Muscle,0.82
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intra_ocular_part_of_optic_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Optic_Disc,0.19
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Haploid_nucleated_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Germ_Cell,0.8
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_bones,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bone,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Serum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Serum,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_ligaments,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ligament,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bulb_of_hair_follicle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hair_Bulb,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Splenic_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenic_Vein,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Corneal_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Corneal_Epithelium,0.74
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glandular_cell_of_stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gastric_Glandular_Cell,0.78
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Root_of_thoracic_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Spinal_Nerve_Root,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hepatopancreatic_ampulla,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ampulla_of_Vater,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pronator_muscle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pronator_Teres,0.28
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cavity_of_laryngeal_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Laryngeal_Ventricle,0.41
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_carpal_bones,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Carpal_Bone,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Integumentary_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Integumentary_System,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Unmyelinated_nerve_fiber,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Unmyelinated_Nerve_Fiber,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Brachialis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Brachialis,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_vesical_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Vesical_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_longitudinal_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Longitudinal_Ligament,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pancreatic_islet,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endocrine_Pancreas,0.11
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_joints,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Joint,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Outer_layer_of_endometrium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Functional_Layer_of_the_Endometrium,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_lobe_of_thyroid_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Right_Thyroid_Gland_Lobe,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Myenteric_nerve_plexus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Myenteric_Nerve_Plexus,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oropharynx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oropharynx,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Xiphoid_process,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Xiphoid_Process,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thoracic_aorta,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Aorta,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_pyramidal_layer_of_neocortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#External_Pyramidal_Cell_Layer,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Neuroglial_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Glial_Cell,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glomerular_mesangium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesangium,0.38
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_meningeal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Meningeal_Artery,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Buccal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Buccal_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Renshaw_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renshaw_Cell,0.8
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cuneate_fasciculus_of_spinal_cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tract_of_Burdach,0.46
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_openings_of_pulmonary_veins,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Opening_of_the_Pulmonary_Vein,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_muscles_of_tongue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tongue_Muscle,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ribonucleic_Acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ribonucleic_Acid,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Phalanx_of_finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Phalanx_of_the_Hand,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glans_penis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Glans_Penis,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_conjunctiva,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Conjunctival_Epithelium,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mechanoreceptor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mechanoreceptor_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Articulation,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Median_lobe_of_prostate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Middle_Lobe_of_the_Prostate,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ovarian_cortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ovarian_Cortex,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intestinal_secretion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Intestinal_Secretion,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_lower_first_secondary_molar_tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tooth_30,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ostium_of_inferior_vena_cava,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Vena_Cava_Opening,0.48
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transverse_colon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transverse_Colon,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_superior_vesical_arteries,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Vesical_Artery,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Central_retinal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Retinal_Vein,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_suprarenal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Suprarenal_Artery,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_acoustic_tube,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#External_Acoustic_Meatus,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Seminiferous_tubule_of_testis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Seminiferous_Tubule,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ascending_limb_of_loop_of_Henle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ascending_Limb_of_the_Henle_s_Loop,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Osteoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Osteoid,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Septal_leaflet_of_tricuspid_valve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Septal_Cusp,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thoracodorsal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracodorsal_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_lingual_papillae,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Papilla_of_the_Tongue,0.28
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Portal_venous_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Portal_Venous_System,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pons,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pontine,0.26
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Melatonin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Melatonin,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_atlanto_axial_joints,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Atlanto-axial_Joint,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Minus_end_of_microtubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Minus_End_of_the_Microtubule,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_paranasal_sinuses,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Paranasal_Sinus_Retired,0.48
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Chromosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chromosome,0.69
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Column,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Column_Structure,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_junction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell_Junction,0.76
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Deep_temporal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Deep_Temporal_Vein,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bile,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bile,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Facial_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Facial_Nerve_Nucleus,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ischium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ischium,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vestibulocochlear_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vestibulocochlear_Nerve,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithalamus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Epithalamus,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_temporal_gyrus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Temporal_Gyrus,0.54
